"FECHA";"EST";"MUNICIPIO";"PARAJE";"TMED";"TMAX";"TMIN";"HRMED";"HRMAX";"HRMIN";"PREC";"RADMED";"VVMED";"VVMAX";"DVMED";"ETO"
15/08/20;"ML12";"Mula";"Yechar";25,94;35,1;16,8;54,35;91;25,3;0;;0,78;4,2;;5,39
15/08/20;"ML21";"Mula";"Mula";26,13;34,08;18,2;46,03;67,47;25,37;0;312,45;1,31;6,03;191,34;5,95
15/08/20;"MO12";"Torres de Cotillas";"Pilica";27,11;34,59;20,13;56,9;87,4;30,22;0;309,38;1,07;4,44;196,61;5,7
15/08/20;"MO22";"Molina Segura";"Campotejar";26,98;35,2;18,74;51,23;83,33;20,82;0;309,6;0,92;6,1;103,97;5,58
15/08/20;"MO31";"Molina Segura";"El Llano";27,08;35,18;18,22;58,25;99,38;25,52;0;296,85;0,67;8,04;159,86;5,14
15/08/20;"MO41";"Abanilla";"La Jaira";26,68;34,49;19,89;52,93;82,35;24,38;0;297,84;0,87;5,39;79,48;5,36
15/08/20;"MO51";"Fortuna";"Charco Taray";27,18;34,7;19,27;56,47;91,3;26,32;0;302,09;0,73;5,52;103,17;5,27
15/08/20;"MO62";"Ojós";"Loma del Aire";28,67;35,25;21,32;55,8;92,62;27,38;0;238,1;0,85;4,9;87,26;4,73
15/08/20;"MU21";"Beniel";"Los Alamos";26,96;34,45;18,75;59,16;89,4;30,37;0;344,34;0,92;5,05;184,01;5,9
15/08/20;"MU31";"Murcia";"La Vereda";26,78;34,68;19,36;56,69;78,99;32,04;0;291,75;1,06;6,17;230,64;5,48
15/08/20;"MU52";"Murcia";"Cabezo Plata";30,21;35,71;23,18;60,18;93,77;32,37;0;317,16;1,62;7,61;188,6;6,45
15/08/20;"MU62";"Murcia";"La Alberca";27,9;34,86;19,86;44,84;73,47;22,53;0;315,37;0,88;5,72;184,16;5,59
15/08/20;"TP22";"San Javier";"Santiago de la Ribera";26,11;32,55;20,32;64,66;84,55;39,75;0;308,07;1,29;5,45;234,28;5,61
15/08/20;"TP42";"Torre Pacheco";"Torre Blanca";26,1;32,6;20,13;67,42;87,93;40,08;0;303,51;2,03;8,43;232,69;6,01
15/08/20;"TP52";"San Javier";"El Mirador";25,56;31,62;19,56;64,89;91,72;37,58;0;320,15;1,23;5,41;242,13;5,59
15/08/20;"TP91";"Torre Pacheco";"Torre Pacheco";25,69;31,64;19,79;71,48;99,92;40,08;0;316,6;1,34;7,06;232,75;5,57
16/08/20;"AL31";"Totana";"Lebor";26,2;33,16;19,17;41,65;72,8;20,23;0;307,4;1,56;6,82;162,42;6,12
16/08/20;"AL41";"Alhama";"La Calavera";26,32;33,96;19,36;36,8;78,11;15,04;0;323,45;2,11;8,23;230,51;7,02
16/08/20;"AL52";"Librilla";"Los Palomos";27,55;34,92;20,72;37,58;87;17,96;0;308,76;1,66;6,52;253,4;6,44
16/08/20;"AL62";"Mazarrón";"Cañada Gallego";25,22;31,2;18,69;54,14;82,53;18,62;0;324,26;1,32;6,08;349,71;5,79
16/08/20;"AL91";"Mazarrón";"Leiva";25,58;32,69;18,65;51,8;87,5;18,61;0;315,35;1,45;6,31;224,04;5,97
16/08/20;"CA12";"Cartagena";"La Palma";26,94;33,44;21,73;52,21;77,4;15,11;0;319,7;1,61;8,43;209,55;6,44
16/08/20;"CA21";"Murcia";"Corvera";28,01;33,71;22,91;32,57;60,44;18,95;0;312,15;2,32;7,67;305,96;7,27
16/08/20;"CA42";"Fuente Alamo";"Balsapintada";26,74;34,27;20,12;46,54;87,7;18,84;0;305,76;0,94;4,93;248,66;5,52
16/08/20;"CA52";"Cartagena";"La Aljorra";27,2;34,73;20,76;47,67;79,6;17,85;0;310,71;1,44;7,19;177;6,24
16/08/20;"CA73";"Cartagena";"Los Belones";26,47;30,93;22,05;57,65;85,9;26,44;0;293,57;1,36;6,1;242,38;5,53
16/08/20;"CA91";"Fuente Alamo";"Campillo Abajo";26,67;33,56;19,4;36,64;77,49;14,63;0;324,19;0,86;5,8;215,41;5,53
16/08/20;"CI22";"Blanca";"Estación de Blanca";29,09;35,15;24,63;19,57;35,62;11,11;0;322,23;1,15;4,96;305,62;6,15
16/08/20;"CI32";"Ulea";"Estación Ulea";28,03;34,9;22,06;28,28;48,26;13,73;0;322,97;2,46;7,04;303,53;7,89
16/08/20;"CI42";"Cieza";"La Carrichosa";26,67;36;19,34;34,32;61,44;14,53;0;316,27;0,72;4,53;295,55;5,38
16/08/20;"CI52";"Calasparra";"Rotas";26,6;35,42;16,85;26,44;53,75;11,95;0;326,41;0,67;5,12;92,6;5,23
16/08/20;"CI71";"Calasparra";"Llano de las olivericas";26,53;35,33;17,86;33,28;56,43;15,95;0;292,2;0,59;4,13;283,93;4,85
16/08/20;"CR12";"Caravaca";"Barranda";22,25;31,15;11,75;27,53;51,26;9,01;0;315,36;1,09;6,94;240,25;5,36
16/08/20;"CR32";"Cehegin";"El Chaparral";22,94;34,24;10,5;36,15;67,66;12,69;0;312,35;0,62;6,27;181,79;4,86
16/08/20;"CR42";"Moratalla";"Venta Ulea";25,91;34,55;15,08;29,11;56,61;13,68;0;323,6;1,57;5,23;122,36;6,42
16/08/20;"CR52";"Cehegin";"La Torrecica";24,61;34,6;14,17;30,55;57,61;12,38;0;318,91;0,46;3,94;96,95;4,74
16/08/20;"CR61";"Moratalla";"Casas del Rey";23,2;30,6;16,6;32,82;44,3;23,8;0;;2,63;8,1;;
16/08/20;"JU12";"Jumilla";"Cañada del Judio";26,74;34,13;19;24,83;40,89;13,35;0;312,08;1,01;5,78;339,26;5,59
16/08/20;"JU42";"Yecla";"Las Moratillas";23,74;31,93;16,15;28,07;42,3;16,75;0;297,89;0,95;4,91;312,96;5,17
16/08/20;"JU52";"Yecla";"Pinillos";23,77;32,7;14,38;35,52;64,1;13,48;0;294,53;0,58;6,17;241,34;4,64
16/08/20;"JU62";"Jumilla";"Miraflores";25,41;32,69;17,84;27,97;41,42;16,58;0;327,83;1,17;5,8;353,69;5,83
16/08/20;"JU71";"Jumilla";"Las Encebras";27,26;34,03;22,6;23,18;42,32;12,04;0;321;3,04;8,92;359,17;8,62
16/08/20;"JU81";"Jumilla";"Roman";26,85;34,76;20,11;25,75;41,4;10,8;0;321,33;0,9;6,98;306,74;5,57
16/08/20;"LO11";"Lorca";"Purias";27,37;33,28;22,1;31;51,95;19,73;0;302,81;2,06;9,09;129,45;6,88
16/08/20;"LO21";"Lorca";"Pozohiguera";25,83;30,92;20,04;34,68;51,99;20,96;0;312,88;2,78;8,17;94,6;7,26
16/08/20;"LO31";"Aguilas";"La Pilica";26,73;30,04;22,27;60,03;80,4;43,71;0;308,76;1,12;4,06;73,91;5,38
16/08/20;"LO41";"Lorca";"La Paca";24,1;32,65;16,03;30,31;43,15;15,14;0;323,32;1,74;6,38;73,53;6,52
16/08/20;"LO51";"Aguilas";"Tebar";27,65;30,44;24,28;29,81;55,61;17,54;0;314,93;1,83;7,15;1,69;6,5
16/08/20;"LO61";"Puerto Lumbreras";"El Esparragal";26,17;32,82;18,34;27,78;52,53;13,91;0;316,88;1,68;7,74;197,7;6,41
16/08/20;"ML12";"Mula";"Yechar";27,85;36,3;19;28,23;53,6;14,5;0;;1,32;4,5;;6,34
16/08/20;"ML21";"Mula";"Mula";27,23;35,1;21,07;24,82;43,25;12,14;0;321,1;1,61;5,99;245,42;6,77
16/08/20;"MO12";"Torres de Cotillas";"Pilica";28,3;35,44;23,09;32,26;69,13;16,41;0;318,92;1,26;4,56;231,68;6,29
16/08/20;"MO22";"Molina Segura";"Campotejar";28,3;35,39;20,68;27,28;62,75;11,45;0;317,73;2,12;8,27;334,07;7,33
16/08/20;"MO31";"Molina Segura";"El Llano";28,19;36,35;19,06;38,21;86,25;13,62;0;304,86;0,92;6,57;282,63;5,6
16/08/20;"MO41";"Abanilla";"La Jaira";27,95;36,02;21,48;32,01;74,89;11,74;0;306,16;1,01;5,98;252,89;5,8
16/08/20;"MO51";"Fortuna";"Charco Taray";28,19;36,06;21,9;33,28;77,3;13,79;0;309,6;1,5;5,6;293,86;6,52
16/08/20;"MO62";"Ojós";"Loma del Aire";30,78;35,59;27,08;27,26;49,23;16,04;0;255,59;0,8;6,41;350,55;5,08
16/08/20;"MU21";"Beniel";"Los Alamos";28,11;35,2;20,6;41,93;84,8;18,85;0;349,33;1,36;5,43;208,57;6,56
16/08/20;"MU31";"Murcia";"La Vereda";28,53;35,44;22,73;32,76;68,92;16,88;0;298,27;1,2;7,47;235,15;5,97
16/08/20;"MU52";"Murcia";"Cabezo Plata";32,73;38,07;28,2;35,32;68,38;18,11;0;321,59;2,09;8,82;228,43;7,81
16/08/20;"MU62";"Murcia";"La Alberca";29,26;36,91;23,66;26,29;55,91;13,32;0;320,39;1,01;6,86;195,23;6,07
16/08/20;"TP22";"San Javier";"Santiago de la Ribera";26,7;33,92;19,34;51,73;80,11;16,15;0;309,59;1,24;5,38;226,56;5,86
16/08/20;"TP42";"Torre Pacheco";"Torre Blanca";27,29;35,25;20,39;52,62;83,63;19,19;0;304,12;2,03;8,62;243,87;6,84
16/08/20;"TP52";"San Javier";"El Mirador";27,42;33,51;20,64;40,54;78,17;14,83;0;328,73;1,85;7,66;266,26;6,74
16/08/20;"TP91";"Torre Pacheco";"Torre Pacheco";26,84;33,99;20,09;56,08;99,9;18,95;0;320,7;1,47;6,57;239,7;6,17
17/08/20;"AL31";"Totana";"Lebor";26,84;35,35;18,06;30,6;69,41;16,22;0;306,61;1,66;7,26;231,31;6,49
17/08/20;"AL41";"Alhama";"La Calavera";26,46;35,07;17,4;29,97;59,7;13,4;0;322;2,36;11,49;197,77;7,55
17/08/20;"AL52";"Librilla";"Los Palomos";27,9;35,84;20,43;30,57;69,74;16,49;0;308,28;1,65;7,56;242,78;6,61
17/08/20;"AL62";"Mazarrón";"Cañada Gallego";25,73;32,25;18,58;42,04;77,62;18,17;0;326,95;1,3;7,35;242,2;5,9
17/08/20;"AL91";"Mazarrón";"Leiva";25,82;33,08;18,12;41,68;80,33;16,76;0;315,65;1,49;7,08;211,9;6,07
17/08/20;"CA12";"Cartagena";"La Palma";26,47;34,64;18,19;45,65;79,8;14,34;0;321,43;1,28;7,94;209,02;6,07
17/08/20;"CA21";"Murcia";"Corvera";28,29;34,49;23,64;26,8;49,01;16,56;0;311,89;2,21;7,33;290,25;7,44
17/08/20;"CA42";"Fuente Alamo";"Balsapintada";26,34;35,26;18,29;39,17;72,9;16,95;0;308,66;0,92;5,49;249,04;5,53
17/08/20;"CA52";"Cartagena";"La Aljorra";27,37;35,72;19,56;36,65;69,82;16,66;0;311,57;1,43;8,44;208,41;6,33
17/08/20;"CA73";"Cartagena";"Los Belones";26,26;32,24;20,39;53,72;84,58;24,05;0;294,36;1,39;7,92;256,24;5,65
17/08/20;"CA91";"Fuente Alamo";"Campillo Abajo";26,37;34,35;19;30,7;67,05;14,15;0;325,22;0,99;6,23;222,75;5,73
17/08/20;"CI22";"Blanca";"Estación de Blanca";28,83;35,38;23,03;18,28;25,74;12,76;0;318,58;1,09;4,98;341,98;5,92
17/08/20;"CI32";"Ulea";"Estación Ulea";27,6;35,58;20,12;25,52;42,35;14,66;0;320,02;2,26;6,73;291,79;7,65
17/08/20;"CI42";"Cieza";"La Carrichosa";26,27;35,99;16,87;33,02;53,36;16,43;0;313,04;0,73;4,9;261,75;5,27
17/08/20;"CI52";"Calasparra";"Rotas";26,46;35,75;15,73;28,2;53,37;12,25;0;323,95;0,77;5,47;126,92;5,35
17/08/20;"CI71";"Calasparra";"Llano de las olivericas";25,73;35,49;14,6;36,84;68,65;17,65;0;288,9;0,63;4,49;28,6;4,84
17/08/20;"CR12";"Caravaca";"Barranda";22,56;31,38;13,32;27,81;46,32;11,87;0;312,34;1,1;7,45;222,55;5,4
17/08/20;"CR32";"Cehegin";"El Chaparral";23,33;34,37;10,05;32,62;65,25;13,71;0;309,65;0,67;6,96;165,76;4,91
17/08/20;"CR42";"Moratalla";"Venta Ulea";26,37;34,49;17,52;28,83;44,65;16,05;0;320,39;1,9;6,58;145,12;6,89
17/08/20;"CR52";"Cehegin";"La Torrecica";24,83;34,62;13,71;30,88;58,17;13,6;0;315,87;0,53;4,84;127,08;4,83
17/08/20;"CR61";"Moratalla";"Casas del Rey";23,81;31,1;17,7;32,53;40,7;24,5;0;;2,75;8,2;;
17/08/20;"JU12";"Jumilla";"Cañada del Judio";25,94;34,41;16,45;27,3;50,06;13,8;0;309,86;0,83;6,17;4,27;5,25
17/08/20;"JU42";"Yecla";"Las Moratillas";23,09;32,66;12,88;34,47;55,3;15,98;0;293,82;0,82;4,19;303,27;4,93
17/08/20;"JU52";"Yecla";"Pinillos";22,92;33,33;11;41,62;82,17;13,93;0;292,37;0,64;6,96;303,55;4,68
17/08/20;"JU62";"Jumilla";"Miraflores";24,6;33,69;14,48;31,89;50,63;16,11;0;326,25;1,07;6,94;344,52;5,67
17/08/20;"JU71";"Jumilla";"Las Encebras";25,67;34,79;15,88;28,89;53,47;12,69;0;319,31;1,69;7,13;136,98;6,61
17/08/20;"JU81";"Jumilla";"Roman";26,13;34,84;16,97;24,97;41,34;12,44;0;318,48;1,1;6,57;262,77;5,77
17/08/20;"LO11";"Lorca";"Purias";26,8;33,38;20,82;25,52;38,82;17,08;0;306,07;2,31;8,69;138,82;7,31
17/08/20;"LO21";"Lorca";"Pozohiguera";25,51;31,22;18,24;29,61;44,34;19,21;0;313,18;2,78;8,03;105,16;7,33
17/08/20;"LO31";"Aguilas";"La Pilica";26,64;31,27;21,76;51,27;72,3;33,28;0;309,64;0,82;3,54;242,76;5,26
17/08/20;"LO41";"Lorca";"La Paca";23,53;32,04;14,89;29,95;46,3;17,23;0;321,59;1,81;7,31;83,62;6,44
17/08/20;"LO51";"Aguilas";"Tebar";27,32;30,96;23,72;24,02;29,55;16,91;0;316,47;1,82;7,41;44,74;6,67
17/08/20;"LO61";"Puerto Lumbreras";"El Esparragal";25,65;33,36;16,8;24,11;45,12;12,65;0;318,33;1,95;9,66;188,33;6,82
17/08/20;"ML12";"Mula";"Yechar";27,74;36,8;17,9;27,04;44,9;16,3;0;;1,3;5,2;;6,3
17/08/20;"ML21";"Mula";"Mula";26,79;35,25;19,41;23,25;37,48;12,6;0;319,17;1,82;7,38;240,26;7,03
17/08/20;"MO12";"Torres de Cotillas";"Pilica";28,39;35,79;22,67;26,71;53,31;16,05;0;317,03;1,41;6,27;231,29;6,5
17/08/20;"MO22";"Molina Segura";"Campotejar";27,54;36,16;20,08;24,15;55,16;11,77;0;315,32;1,7;7,37;334,34;6,9
17/08/20;"MO31";"Molina Segura";"El Llano";26,57;36,86;15,86;39,06;81,52;12,36;0;302,35;0,72;7,94;314,69;5,21
17/08/20;"MO41";"Abanilla";"La Jaira";27,47;36,16;19,61;27,43;59,03;12,35;0;304,39;1,02;7,25;264,45;5,73
17/08/20;"MO51";"Fortuna";"Charco Taray";28,43;36,12;21,14;25,56;42,33;14,96;0;307,35;1,35;5,09;285,08;6,3
17/08/20;"MO62";"Ojós";"Loma del Aire";30,45;36,04;25,27;24,05;35,78;15,97;0;249,33;0,84;6,15;339,69;5,01
17/08/20;"MU21";"Beniel";"Los Alamos";27,91;36,47;19,96;35,84;71,7;16,41;0;347,86;1,4;5,66;216,76;6,74
17/08/20;"MU31";"Murcia";"La Vereda";28,72;36,49;21,56;28,18;64,06;16,39;0;295,98;0,94;6,17;203,02;5,61
17/08/20;"MU52";"Murcia";"Cabezo Plata";33,27;40,55;26,75;28,81;61,03;19,01;0;320,71;2,15;8,21;235,62;8,18
17/08/20;"MU62";"Murcia";"La Alberca";29,06;37,99;21,28;23,98;56,76;11,76;0;319,12;1,1;7,41;197,1;6,2
17/08/20;"TP22";"San Javier";"Santiago de la Ribera";26,41;34,75;16,32;48,85;85,13;15,23;0;311,47;1,15;5,17;254,79;5,74
17/08/20;"TP42";"Torre Pacheco";"Torre Blanca";26,85;35,63;18,23;47,13;88,03;18,05;0;307,02;1,88;8,62;248,53;6,69
17/08/20;"TP52";"San Javier";"El Mirador";27,66;34,2;19,48;30,61;77,99;13,81;0;329,81;1,51;6,29;287,43;6,4
17/08/20;"TP91";"Torre Pacheco";"Torre Pacheco";26,61;35,05;17,92;44,91;99,9;16,34;0;322,02;1,3;7,55;255,61;6,08
18/08/20;"AL31";"Totana";"Lebor";26,63;34,48;19,32;35,49;65,01;20,72;0;269,65;1,49;6,21;305,7;5,82
18/08/20;"AL41";"Alhama";"La Calavera";26,07;35,24;14,64;34,9;54,58;14,33;0;288,7;2,05;7,53;170,2;6,82
18/08/20;"AL52";"Librilla";"Los Palomos";27,09;35,68;17,4;39,91;63,73;21,5;0;269,83;1,18;6,46;357;5,48
18/08/20;"AL62";"Mazarrón";"Cañada Gallego";25,44;32,63;18,1;44,65;67,28;21,89;0;303,31;1,1;6,86;356,59;5,46
18/08/20;"AL91";"Mazarrón";"Leiva";26;34,44;16,5;42,17;62,78;21,14;0;291,46;1,13;5,8;230,52;5,5
18/08/20;"CA12";"Cartagena";"La Palma";26,56;34,15;17,47;43,08;71,7;21,72;0;285,34;0,82;5,98;68,29;5,03
18/08/20;"CA21";"Murcia";"Corvera";27,29;34,83;21,24;35,26;54,98;20,38;0;286,23;1,92;8,04;17,95;6,68
18/08/20;"CA42";"Fuente Alamo";"Balsapintada";26,39;35,76;17,51;41,55;69,63;21;0;278,85;0,87;4,01;25,5;5,17
18/08/20;"CA52";"Cartagena";"La Aljorra";27,23;35,41;19,35;43,03;74,7;21,62;0;283,17;1,54;5,87;190,79;6,06
18/08/20;"CA73";"Cartagena";"Los Belones";25,98;32,15;19,98;62,52;88,95;27,8;0;264,59;0,91;4,94;255,05;4,8
18/08/20;"CA91";"Fuente Alamo";"Campillo Abajo";26,36;35,33;16,5;39,43;70,94;16,1;0;291,35;0,7;5,72;157,9;4,98
18/08/20;"CI22";"Blanca";"Estación de Blanca";27,08;35,66;21,12;35,45;75,69;14,1;0;279,84;1,1;5,19;245,01;5,6
18/08/20;"CI32";"Ulea";"Estación Ulea";26,56;35,95;19,85;43,06;82;16,95;0;283;2,29;7,54;351,49;7,09
18/08/20;"CI42";"Cieza";"La Carrichosa";25,74;36,78;14,49;47,84;86,27;18,58;0;283,83;0,86;8,39;183,91;5,22
18/08/20;"CI52";"Calasparra";"Rotas";26,11;36,33;16,02;37,32;62,25;14,11;0;284,79;0,75;6,66;114,64;5,03
18/08/20;"CI71";"Calasparra";"Llano de las olivericas";26,32;36,41;17,46;43,46;77,22;18,87;0;267,93;0,76;5,51;330,32;4,95
18/08/20;"CR12";"Caravaca";"Barranda";22,98;32,21;13,51;36,35;56,32;12,49;0;293,26;1,06;6,25;188,26;5,24
18/08/20;"CR32";"Cehegin";"El Chaparral";24,29;35;11,6;37,97;61,91;15,03;0;262,83;0,72;8,62;142,32;4,62
18/08/20;"CR42";"Moratalla";"Venta Ulea";25,7;35,24;15,68;40,05;65,82;18,09;0;302,21;1,66;7,48;132,4;6,37
18/08/20;"CR52";"Cehegin";"La Torrecica";25,2;35,24;14,81;37,25;67,12;14,83;0;278,22;0,58;5,57;99,55;4,63
18/08/20;"CR61";"Moratalla";"Casas del Rey";23,93;32,4;16,7;42,62;61,2;26,5;0;;1,13;5,2;;
18/08/20;"JU12";"Jumilla";"Cañada del Judio";26,01;34,76;18,3;38,64;67,79;15,6;0;274,67;0,63;6,76;98,35;4,72
18/08/20;"JU42";"Yecla";"Las Moratillas";24,29;33,41;15,1;42,03;61,15;18,04;0;270,26;0,81;4,2;327;4,79
18/08/20;"JU52";"Yecla";"Pinillos";23,64;33,75;12,79;47,36;80,53;15,66;0;255,93;0,52;4,8;305,13;4,22
18/08/20;"JU62";"Jumilla";"Miraflores";25,25;34,02;15,8;42,56;66,02;20,32;0;288,72;0,9;4,49;335,25;5,14
18/08/20;"JU71";"Jumilla";"Las Encebras";25,48;35,05;16,07;41,79;69,31;13,6;0;287,13;1,47;6,15;105,73;6,02
18/08/20;"JU81";"Jumilla";"Roman";26,01;35,69;17,18;35,07;65,09;12,48;0;278,1;0,79;6,25;267,78;5,02
18/08/20;"LO11";"Lorca";"Purias";27,1;34,7;18,46;31,82;47,71;21,1;0;284,27;1,84;6,71;101,14;6,45
18/08/20;"LO21";"Lorca";"Pozohiguera";26,32;32,63;19,62;33,29;46,05;22,54;0;288,67;2,68;8,22;102,84;7,2
18/08/20;"LO31";"Aguilas";"La Pilica";26,66;30,95;20,42;49,37;71,6;31,35;0;283,33;0,88;3,61;118,59;4,94
18/08/20;"LO41";"Lorca";"La Paca";24,8;33,53;15,77;36,67;63,26;16,66;0;292,47;1,44;6,41;96,14;5,85
18/08/20;"LO51";"Aguilas";"Tebar";27,23;31,63;21,77;33,58;60,07;22,23;0;293,94;1,9;6,96;138,15;6,26
18/08/20;"LO61";"Puerto Lumbreras";"El Esparragal";26,26;34,42;16,1;29,17;52,21;13,91;0;295,06;1,61;7,04;191,85;6,22
18/08/20;"ML12";"Mula";"Yechar";26,39;37,8;15,3;40,94;72;19,3;0;;0,87;4,2;;5,49
18/08/20;"ML21";"Mula";"Mula";26,74;36,38;18,62;32,89;65,53;14,03;0;298,21;1,47;6,54;283,61;6,35
18/08/20;"MO12";"Torres de Cotillas";"Pilica";28,05;36,37;22,23;36,88;63,92;19,22;0;297,46;1,32;6,68;260,96;6,19
18/08/20;"MO22";"Molina Segura";"Campotejar";26,64;35,68;19,66;38,93;79,13;13,38;0;276,92;1,46;6,68;24,03;6,04
18/08/20;"MO31";"Molina Segura";"El Llano";26,37;37,14;15,54;45,74;86,08;15,05;0;274,5;0,63;7,74;103,16;4,81
18/08/20;"MO41";"Abanilla";"La Jaira";26,14;35,52;19,61;42,64;82,43;17,53;0;245,47;1,06;6,66;173,05;5,11
18/08/20;"MO51";"Fortuna";"Charco Taray";26,94;35,72;21,07;44,56;90,8;18,11;0;265,35;1,25;5,03;341,94;5,59
18/08/20;"MO62";"Ojós";"Loma del Aire";28,72;36,04;22,62;39,49;72,93;19,27;0;229,15;1,19;7,98;49,74;5,21
18/08/20;"MU21";"Beniel";"Los Alamos";26,25;35,53;17,78;49,3;87,3;21,42;0;308,29;1,47;6,25;178,89;6,17
18/08/20;"MU31";"Murcia";"La Vereda";27,99;35,91;20,28;37,04;63,85;21,39;0;267,81;1,17;6,43;142,75;5,54
18/08/20;"MU52";"Murcia";"Cabezo Plata";30,63;41,7;22,42;42,74;79,76;25,36;0;287,26;1,59;8,29;152,93;6,95
18/08/20;"MU62";"Murcia";"La Alberca";28,17;37,01;18,98;30,3;47,75;14,32;0;297,37;0,8;5,88;124,74;5,3
18/08/20;"TP22";"San Javier";"Santiago de la Ribera";25,44;31,9;16,9;53,43;78,81;26,24;0;287,72;0,97;4,54;49,41;5,02
18/08/20;"TP42";"Torre Pacheco";"Torre Blanca";26,34;33,81;18,98;49,68;79,92;26,6;0;278,66;1,79;6,96;30,79;5,98
18/08/20;"TP52";"San Javier";"El Mirador";25,29;32,62;16,84;47,24;74,96;22,02;0;286,15;1,23;5,78;28,44;5,37
18/08/20;"TP91";"Torre Pacheco";"Torre Pacheco";26,61;34,16;18,79;44,42;84,42;24,59;0;290,2;1,15;5,59;17,36;5,48
19/08/20;"AL31";"Totana";"Lebor";26,19;33,68;18,97;43,3;66,42;21,06;0;294,14;1,29;5,3;113,09;5,71
19/08/20;"AL41";"Alhama";"La Calavera";25,58;34,21;15,16;41,82;65,63;18,37;0;302,16;1,59;6,74;175,5;6,12
19/08/20;"AL52";"Librilla";"Los Palomos";26,61;35,82;16,9;47,03;76,5;20,91;0;294,96;1,1;6,14;330,59;5,61
19/08/20;"AL62";"Mazarrón";"Cañada Gallego";25,31;31,27;18,36;50,27;68,89;22,38;0;310,69;0,98;5,19;14,39;5,28
19/08/20;"AL91";"Mazarrón";"Leiva";25,94;32,58;17,77;46,67;70,4;23,89;0;300,82;1,06;5,33;239,09;5,35
19/08/20;"CA12";"Cartagena";"La Palma";25,55;31,59;18,28;56,66;79,17;45,02;0;303,61;0,99;5,68;46,93;5,15
19/08/20;"CA21";"Murcia";"Corvera";26,58;32,87;19,86;39,41;59,89;26,81;0;299,05;1,3;4,92;42,57;5,7
19/08/20;"CA42";"Fuente Alamo";"Balsapintada";25,67;33,43;16,68;50,78;75,7;32,29;0;292,2;0,75;3,9;91,55;4,95
19/08/20;"CA52";"Cartagena";"La Aljorra";26,39;33,09;19,04;56,49;74,8;36,39;0;292,16;1,63;5,98;30,24;5,76
19/08/20;"CA73";"Cartagena";"Los Belones";26,17;31,22;21,89;73,03;91,67;48,42;0;278,87;0,96;4,78;10,11;4,89
19/08/20;"CA91";"Fuente Alamo";"Campillo Abajo";26,13;33,86;17,99;48,24;75,03;23,95;0;305,3;0,69;5,06;143,33;5,08
19/08/20;"CI22";"Blanca";"Estación de Blanca";26,06;34,3;17,34;37,39;65,59;18,16;0;308,63;0,88;5,68;77,12;5,34
19/08/20;"CI32";"Ulea";"Estación Ulea";26,25;34,07;17,64;42,76;67,19;22,52;0;308,84;1,83;7,23;83,82;6,44
19/08/20;"CI42";"Cieza";"La Carrichosa";26,07;35,25;16,15;50,73;90,05;19,48;0;300,5;1,2;7,47;129,58;5,7
19/08/20;"CI52";"Calasparra";"Rotas";26,72;36,36;17,06;40,79;70,83;13,88;0;311,39;0,73;5,84;115,6;5,28
19/08/20;"CI71";"Calasparra";"Llano de las olivericas";26,25;35,5;17,89;48,05;84,6;19,33;0;278,54;0,99;5,92;47,4;5,29
19/08/20;"CR12";"Caravaca";"Barranda";23,32;31,4;13,92;37,32;66,38;13,5;0;300,07;1,34;6,23;189,8;5,55
19/08/20;"CR32";"Cehegin";"El Chaparral";25,03;34,74;12,79;42,1;79,48;14,05;0;299,43;1,23;8,92;146,77;5,66
19/08/20;"CR42";"Moratalla";"Venta Ulea";25,9;35,78;15,48;44,42;78;14,83;0;309,09;2,21;7,63;140,98;7,15
19/08/20;"CR52";"Cehegin";"La Torrecica";25,68;34,78;15,79;40,93;71,58;13,58;0;305,06;0,76;6,15;130,53;5,14
19/08/20;"CR61";"Moratalla";"Casas del Rey";24,51;31,6;18,8;42,51;57,8;26,2;0;;1,4;5,3;;
19/08/20;"JU12";"Jumilla";"Cañada del Judio";25,57;34,09;17,07;39,87;71,27;16,09;0;300,66;0,26;5,39;206,58;4,37
19/08/20;"JU42";"Yecla";"Las Moratillas";24,37;34,1;13,36;41,31;78,2;16,23;0;287,5;0,95;5,01;121,01;5,14
19/08/20;"JU52";"Yecla";"Pinillos";24,51;33,51;13,16;41,7;86,47;16,05;0;285,92;0,78;6,76;181,98;4,85
19/08/20;"JU62";"Jumilla";"Miraflores";25,17;34,33;14,75;40,76;77,19;16,7;0;315,47;1,27;7,72;177,41;5,86
19/08/20;"JU71";"Jumilla";"Las Encebras";26;33,92;15,9;37,43;75,46;15,53;0;306,56;1,58;6,89;140,3;6,11
19/08/20;"JU81";"Jumilla";"Roman";25,64;34,42;15,87;38,08;76;14,12;0;308,45;1,34;7,7;230,6;5,92
19/08/20;"LO11";"Lorca";"Purias";26,57;34,18;19,16;39,13;61,26;18,2;0;290,48;1,69;6,78;101,08;6,26
19/08/20;"LO21";"Lorca";"Pozohiguera";25,47;31,35;19,33;44,37;56,29;27,91;0;298,15;2,47;7,51;100,35;6,66
19/08/20;"LO31";"Aguilas";"La Pilica";26,27;29,49;22,03;53,77;72,4;37,92;0;293,87;1,02;4,71;171,61;5,1
19/08/20;"LO41";"Lorca";"La Paca";24,39;33,16;16;41,64;64,92;16,15;0;310,29;1,93;7,13;95,35;6,55
19/08/20;"LO51";"Aguilas";"Tebar";26,4;31,89;21,79;42;67,38;24,4;0;300,25;1,88;7,13;141,73;6,27
